"SRR1917694_sorted"	"SRR1917695_sorted"	"SRR1917696_sorted"	"SRR1917697_sorted"	"SRR1917698_sorted"	"SRR1917699_sorted"	"SRR1917700_sorted"	"SRR1917701_sorted"	"SRR1917702_sorted"	"SRR1917703_sorted"	"SRR1917704_sorted"	"SRR1917705_sorted"	"SRR1917706_sorted"	"SRR1917707_sorted"	"SRR1917708_sorted"	"SRR1917709_sorted"	"SRR1917710_sorted"	"SRR1917711_sorted"	"SRR1917712_sorted"	"SRR1917713_sorted"	"SRR1917714_sorted"	"SRR1917715_sorted"
"gene:Rv1307"	3581.83	1352.67	2920.83	10165.58	12750.5	9444.91	9927.33	5645.5	3706.83	17635.33	13190.91	5502.33	1134.58	5871.92	7378.16	7234.75	3450.83	3900.17	17929.16	32226.66	1394	832.83
"putative_UTR:p1463184_1463227"	201	98.67	224.5	708.66	910.5	688.83	582.33	417.5	224.33	1254.33	927.66	411.33	91.83	465	572.83	551.33	235	226.83	1281.83	2333.49	103.5	64.33
"gene:Rv1308"	3424.5	1117.17	2684	10738.16	13522	9679.33	9805.33	5785	3754.83	18060.83	13230.16	5096.33	1105.83	6678.5	7387.33	6946.83	3110.5	3957.83	18703.83	33860.49	1518	986.33
"gene:Rv1309"	2248	811.67	1828.67	7789.66	9234.83	7057.83	7054.83	4313.83	2907	11633.99	8517	3932.16	920.83	4487	5672.5	4835.5	2378.67	2224	13858.16	24402.32	1199.5	886.5
"putative_UTR:p1465802_1465840"	197.5	73.67	177.17	818.66	1013.83	771.83	643.83	416.83	299	1340.99	981.5	425.66	113.83	484.5	574	506.5	223.67	199.5	1548.66	2626.32	123.5	65.5
"gene:Rv1310"	3215.5	1116.67	2733	12066.66	16408.5	12174.66	11439.16	6705.5	4374.67	17973.83	13534.5	5700.16	1342.67	6950.5	9644.33	7211.83	3272.5	3291	20260.16	33525.65	1518.5	987.33
"gene:Rv1311"	543.33	166	354.17	1629.33	2660.33	1788.33	1836.5	1089	711	2868.17	1809.83	943	167.67	980.67	1215.17	933.17	442.67	454.5	2928.83	4700.17	235	152.83
"gene:Rv1312"	432.33	142.5	325.17	1410.83	2191.33	1644.33	2180	1114.5	689.5	2344.17	1535.33	758	123.17	817.67	1175.67	843.17	433.17	422	2260.33	3542.67	205	163.83
"putative_UTR:p1468132_1468646"	582.83	220	475.83	2272.83	3048.67	2149.5	3702.17	1642.83	934.83	2907.33	2027.33	876	188.33	1237.17	1847.83	997.33	488.83	447.5	1992.33	3332.33	304.5	263.5
"gene:Rv1313c"	210.5	114.5	146.5	666.67	834.83	633.67	976.33	484.67	319.33	1088.33	728.67	312.17	41.33	442.83	468.67	254.5	147.33	159.67	556.83	826.83	102.33	129
"putative_sRNA:p1469024_1469135"	21	7	18.5	140.5	182.5	154.5	177	65.5	22.5	262	138.5	82.5	13.5	78.5	120	81	41	37	136.5	222	22	3
"putative_UTR:m1469635_1469670"	23.5	10	21	38.17	42.33	22.17	53.33	26.17	13.83	67.33	52.17	29.67	6.83	22.33	42.17	38.5	9.33	20.67	87.33	129.83	15.83	4.5
"gene:Rv1314c"	240	132.5	221.5	409.17	477.83	308.17	511.33	313.17	185.83	662.33	477.17	230.17	50.83	304.83	470.17	394	170.33	185.67	897.83	1350.33	121.83	69.5
"gene:Rv1315"	689	346.5	565.5	1975.5	2660	2011.5	2514	1197	817.5	4295.5	3029	1121	340	2234	2147	3119.5	1486	1599	2855.5	4772.5	358	254
"gene:EBG00000313377"	10451	6307.5	13204.5	26505.5	36035	23815.5	48335	25881	19554.5	28934.5	29883	14989	2437	14004	10044	10659.5	5146	6323	48407.5	63065.5	9346	10568
"putative_sRNA:m1471866_1471969"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"putative_sRNA:m1472141_1472209"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"putative_UTR:p1473383_1473657"	1244	834	1442	3341	4803	4058	6864	3463	2164	8331	6559	3728	345	1670	2127	2118	1286	1109	9364	5037	1681	1138
"putative_sRNA:m1473829_1473944"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0
"putative_sRNA:m1473979_1474172"	0	1	1	2	5	0.5	0	1	0	0	0	0	1	0	2.5	0	0.5	0	0	0	0	0
"putative_sRNA:m1474203_1474493"	0	0	0	2	1	0.5	1	0	0	0	0	0	0	0	0	0	0.5	0	1	2	0	0
"putative_sRNA:m1474741_1474920"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"putative_sRNA:m1475030_1475167"	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"putative_sRNA:m1475306_1475371"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	1	0	0	0	0	0	0
"putative_sRNA:m1475455_1475876"	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0.5	0	2	0	0	0	0	2
"putative_sRNA:m1476003_1476594"	0	0	1	0	2	2	4	0	1	4	0	0	0	1	1	1	0	0	2	1	0	0
"putative_UTR:p1476796_1476898"	19484	12239	30635	75462	126697.5	81648	144842	121518	39714	154832.5	119092.5	32033	6173	55723	49430	42267	16514.5	31223	150431	487261.5	32068.5	27550
"putative_UTR:m1477094_1477133"	16	3.5	7	13.5	24.5	16.33	28.5	22.83	12.5	36	20.83	5.5	3.5	48.67	36.83	33.5	12	6.5	34	73	14	10.5
"putative_sRNA:p1477107_1477363"	228.5	106	236	909.5	1261	881	2564.5	1233	655	1717	1237.5	548	113	662	544.5	453.5	248.5	195	816.5	1277.5	386	282.5
"gene:Rv1316c"	108.5	29	106.5	242	282.5	230.83	365.5	207.83	166.5	404.5	303.83	76	71.5	450.67	485.33	363.5	146	172.5	408.5	681.5	130	84.5
"putative_sRNA:p1477403_1477798"	205	69.5	212.5	845	1193.5	797.5	2264	929	585.5	1931.5	1393.5	639.5	59.5	497	628	399.5	194.5	149.5	858	1387.5	211.5	228
"gene:Rv1317c"	335	185	293.5	684.5	907	740.33	1129.5	608.83	400.5	1348	1000.33	373	217	1326.17	1930.33	1910.5	1029	1030.5	997.5	1766	277	199.5
"putative_sRNA:p1477839_1478221"	99.5	37	83	373.33	570.83	363	1008	316	225	1267.5	907.83	403.5	19	187	276.5	163.5	74.5	73.5	380.67	634.5	98.33	85.5
"putative_sRNA:p1478318_1478350"	21.5	2	22.83	60.33	89.33	69	166.83	43.67	40.5	257.17	217.83	114.67	5.5	35.83	71.33	31.5	20.33	15.5	70.17	113.5	14.33	8.5
"putative_sRNA:p1478372_1478519"	33	14	47.33	197.83	241.33	160	516.33	107.67	109	661.67	539.33	205.67	12	105.83	146.83	88	47.33	41.5	195.17	294.5	44.33	31
"putative_sRNA:p1478589_1478792"	160.5	58.5	178.33	407	535.5	399.5	1087.33	358.67	237	1362.67	1066.5	436.67	47	267.33	422.83	710	456.33	447	317.5	599	131	106.5
"gene:Rv1318c"	288.5	117.67	158.17	483	523.83	398.83	976.33	494.83	326.67	761.33	623.5	269	54.17	251.33	437.33	254.67	95.67	137	585.17	1108.33	152.33	92.5
"putative_sRNA:p1480381_1480558"	82	63	115	238	238	223	526	212	152	732	627	249	26	154	232	130	69	77	182	392	77	72
"putative_UTR:m1480825_1480893"	43.5	20.67	32.17	86.5	98.83	83.33	179.83	89.83	66.67	124.83	109.5	40.5	11.67	57.83	72.83	26.17	15.67	14	92.17	207.83	40.33	26
"gene:Rv1319c"	606.5	253.67	499.67	1113.5	1363.83	1094.33	2136.33	1187.33	718.67	1697.83	1361	427.5	127.17	773.33	909.83	439.67	201.17	214	1333.17	2447.33	374.83	269
"gene:Rv1320c"	896	434.5	871	1822	1989.5	1501	3175	1683.5	1042.5	2960.5	2393	829.5	203	1186	1373.5	689	276.5	366.5	2177.5	3450	477.5	323
"putative_sRNA:p1484022_1484180"	37	26	25.5	99.5	131	87.5	167.5	78.5	64	216	167.5	51	23.5	93	77.5	74	29	56.5	130.5	266.5	42	33.5
"gene:Rv1321"	575.33	235.17	380.33	1250.67	1503	1153.5	2246.33	1048.83	698.5	2187.83	1523.17	579.67	170	1128.5	1082.33	847.67	368.5	442.83	1304	2041.33	364.5	260.5
"gene:Rv1322"	295.83	175.67	299.33	615.67	712.5	505.5	1418	628.67	373.5	954.83	625.67	282.17	130.5	753.83	735.83	576.5	284	357.33	639.5	1161.17	336.5	309
"putative_UTR:m1485067_1485312"	1766.5	828	1298.5	4718.5	6979.5	5580	4497	2645.5	1640	6614	4717.5	1913.5	451	2907.5	5039	3420.5	1730	1752	5100	7909	701	579.5
"putative_UTR:p1485279_1485352"	105.83	75.17	86.83	180.17	185.5	144.5	382.5	215.67	111	222.83	148.67	87.67	27	137.83	223.33	163	76	91.33	220	347.17	49	68
"gene:Rv1322A"	6555.5	2678	4989.5	15723.5	22075.5	15609	15448	8968.5	5631	18935	14021.5	5330.5	1255	8612.5	13056	11440.5	5537	5991	18300	28460	2038	1578.5
"putative_UTR:p1485676_1485861"	263.5	124	223.5	539	805.5	584	730.67	373.33	246	1343	859.5	210	53	431.33	554.5	624.83	244	335	799.5	1290.83	136.5	121.5
"gene:Rv1323"	1942.33	1121.33	2234.5	4843.16	7123.33	5554.5	5642.5	2823.17	1916.5	9766.66	6764.66	2560.67	865.33	5145.16	6492.16	8349.83	4037.5	4168	6840.66	11637.16	1103.5	783.5
"putative_sRNA:m1486471_1486916"	312	165	338	1175	1221	869	783	498	276	1697	1096	484	241	1212	820	1402	611	658	1174	2275	216	145
"putative_UTR:p1487032_1487160"	259.83	127.33	308.5	677.16	1020.33	719.5	875.5	425.17	266	1165.16	856.66	346.17	98.83	687.16	995.66	858.83	459.5	475.5	794.66	1400.66	146	100.5
"gene:Rv1324"	1374.83	808.83	1475	4869.16	7595.83	5911.5	4797	2494.17	1457	11100.66	8266.66	3038.67	672.33	4325.66	6645.66	5273.83	2703.5	2771.5	7349.66	12396.66	721.5	532
"putative_UTR:p1488076_1488113"	117.5	82.5	119.5	561.5	684	659.5	537	255.5	143.5	1517	949.5	441	59.5	414.5	854	420.5	228	178	909.5	1592.5	44.5	44.5
"gene:Rv1325c"	347.5	120.5	248.5	1071.5	1379	1343	1393.5	573	425	2089	1572.5	824	136	816.5	1424.5	614.5	365.5	419	972	1444.5	99	112.5
"gene:Rv1326c"	962.5	644.5	930	2546	3093.5	2630	2890	1649.5	985.5	3911	3121	1140.5	359	1907.5	2713	2711	1343	1360	3542	5977	839	638.5
"putative_sRNA:p1491076_1491402"	70	81	117	80	144	123	153	73	46	167	103	57	18	155	185	207	123	110	132	180	93	51
"gene:Rv1327c"	1402	725.5	1275	3340	4503	3264	4508.5	2358	1377.5	6061.5	4478.5	1756	537	2912	4093.5	3593.5	1816.5	1804	4302	7564.5	1034	693.5
"putative_UTR:m1494426_1494463"	207	84.5	140.5	372.5	428.5	393	584	290.5	204	686.5	452	159.5	58	264	387	322	148	157	492	878	127	101.5
"gene:Rv1328"	874.5	351	795.5	2821	3946.5	3016.5	3293	1812	987	7031	4982.5	2296.5	341.5	1637.5	1951.5	1356.5	740	819.5	4675	8097.5	506	462
"gene:Rv1329c"	367	183	317.5	998	1319	1158.5	1289.5	630	416.5	2129.5	1604	638	134.5	639.5	919.5	699.5	337.5	329	1126	1963.5	241.5	188
"putative_sRNA:p1497203_1497393"	89.5	30	68.5	330	531.5	456.5	360	199	92	873	574.5	340.5	18.5	213.5	232.5	107.5	58	66.5	405	645.5	61	46
"gene:Rv1330c"	299	132	234.5	584	820	566.5	852.5	448	262.5	1169.5	894	310	86.5	453.5	658.5	547.5	306.5	300	760	1333.5	142.5	105
"gene:Rv1331"	928.5	499.5	650	1087	1575.5	1062.5	1678	919	642.5	1631	1195.33	476	77	589	843.5	898.5	437	482	1526	2751	326.5	274
"gene:Rv1332"	1154	670	1037.5	1801.5	2716	2037.5	2676	1425	973.5	3723	2872.83	1186.5	224.5	1276	1809	1731	893.5	925	2654.5	4699.5	569	473.5
"gene:Rv1333"	901.17	401.67	777.67	2153.33	2967.17	2204.5	2519.67	1222.5	769	4894.5	3637.33	1675	233.5	1427.5	2063	2179.5	956.5	1083.5	3055.17	5460.83	443.33	304
"putative_sRNA:m1502404_1503391"	223	88	170	810	700	502	947	576	317	1317	989	348	96	637	437	691	300	394	918	1418	181	187
"gene:Rv1334"	491	347.83	633.67	1292.17	1506.33	1201.83	1171	719.17	397.33	2399.33	1969.33	841.33	193.83	920.83	1237.33	1193.83	533.83	537.5	2192.67	3528.5	329.33	229.67
"gene:Rv1335"	343.5	201.33	383.67	749.17	1046.33	777.33	719.5	424.67	272.33	1340.33	1108.33	464.33	96.33	528.83	635.33	649.33	325.83	279.5	1279.17	2110	167.33	132.67
"gene:Rv1336"	813.83	428.67	788.5	2352.83	3125.67	2572.83	2605.33	1380.67	802.83	4463.83	3481.33	1249.33	290.33	1750.83	2345.33	2150.83	1036.33	1134	2971	4859.67	455	330.17
"gene:Rv1337"	1016.5	422	746	2756.5	3627.5	2806.5	3902.5	2063.5	1206	5041	3701	1639.5	373.5	2067.5	2726.5	2868.5	1335	1385.5	3259	5391.5	524	414
"gene:Rv1338"	504.17	243.17	442.5	2074.17	2621.67	2178	2422.83	1085.17	691	3879.33	2817	1252.33	320.17	1572.67	2035.33	1721.67	787.17	742.33	2248.17	3656.17	292.83	212.83
"putative_UTR:p1505891_1505916"	14.67	4.17	19	89.67	122.17	81	89.33	49.67	24	205.83	134	48.83	12.17	66.17	93.33	78.17	33.67	32.33	119.17	207.17	6.83	9.33
"gene:Rv1339"	599.67	270.67	482.5	1789.67	2320.17	1837	2164.33	1123.67	604	3861.83	2746.5	997.83	398.17	2725.17	2718.33	2917.67	1452.67	1373.33	2904.67	4841.17	396.83	354.83
"putative_sRNA:m1506128_1506356"	26	10	24	79	69	41	137	79	46	77	63	17	4	74	55	72	27	48	32	66	40	54
"gene:Rv1340"	442.33	195.17	392.5	1451.5	2126.67	1647	1893.5	887.33	566.67	3947.83	2815.5	1120.5	326.17	2209.33	2162.17	2538.17	1208.17	1226.83	2200.67	3515.33	272.17	224.67
"putative_UTR:p1507535_1507572"	36.33	16.67	16	94.5	130.67	96.5	124	63.33	35.67	261.33	192.17	92	15.67	144.17	164	162	63.17	69.33	136.17	245.83	18.67	18.67
"gene:Rv1341"	201.33	95.17	183	657	937.17	693	841.5	408.83	207.67	1830.83	1355.67	643.5	175.67	928.67	965.5	1095	530.17	546.33	717.17	1275.83	146.17	109.67
"putative_sRNA:m1507953_1508050"	18.5	6	19.5	42	56	58.5	65	26.33	14	67.5	40.5	21.5	189.5	1395.83	1229.17	1058.67	517.5	490.33	40.5	79.17	33.5	8.5
"gene:Rv1342c"	262	107.5	210	613	697.5	505	688	409.33	260	666.5	566.5	175	1129	7714.33	7761.67	6190.67	3048.5	2996.83	791.5	1213.17	178.5	110.5
"putative_sRNA:p1508190_1508486"	54	22	67.5	208	280	228.5	265.5	100.5	65.5	535	446.67	192	59	267.33	305.33	290.83	133	126.5	239.5	317.5	78	58
"gene:Rv1343c"	217.5	75.5	172.5	522	549.5	454.5	707.5	382.33	255	619	493	167.5	776.5	6334.83	6158.17	6387.67	3006	3012.83	729	1240.17	134	87
"gene:Rv1344"	71	27	50.5	135.5	178.5	155.5	277.5	109.5	99.5	226	195.5	86.5	514	3284	3852	2566.5	1186	1693	156	331.5	37.5	30.5
"gene:Rv1345"	506.5	160.5	354	1179	1903	1528	2182	976	670.5	2475.5	1829	808	4611	29892.5	29931	20870	9731.5	11133	1375	2564.5	212	134
"putative_sRNA:m1509321_1509743"	106	44	78	230	267	217	328.5	201	125	295	252	100	42	190	258	409	167	200	200	307.5	63	61
"gene:Rv1346"	380.5	140	328.5	1058	1500.5	1210.5	1545	831	467.5	1823.5	1386.5	584.5	3233	22607.5	21700.5	15316.5	7147	7504	1246	2143.5	154	146.5
"gene:Rv1347c"	153	71	133	340	327	263	664	330	172	480	309	87	348	2138	2737	1701	758	931	601	890	94	48
"putative_UTR:p1512007_1512040"	18	4.5	2	28.5	60	50	44.5	25.5	11.5	63	33	19	104	801	713.5	460	237.5	237	58	79.5	5.5	6
"gene:Rv1348"	371.5	111	327.5	1003	1263	991.5	1293.5	762.5	441	1748.5	1333.5	551	3549.5	18452.5	23418	13414.5	6260.5	6712	1544	2752	275	242.5
"gene:Rv1349"	167.5	49	105	415.5	685	573	635.5	394	171	923.5	725	303.5	1589.5	8797	11773	6477.5	3365	3358	608.5	990.5	74	47
"putative_sRNA:m1517275_1517428"	54	45	74	106	104	100	239	103	62	164	108	54	7	38	55	29	22	11	106	188	46	47
"gene:Rv1350"	130	112	170.5	183	256.5	158.83	284.5	136	91.5	288.5	256	90.5	116.5	791.5	1127.25	517.5	281.5	266.33	379.5	572.33	70.5	42.5
"gene:Rv1351"	326.83	172.67	238.33	384	392.5	308.5	434.33	288	181.17	483.5	358.33	125	49.83	371	432.08	260.33	117.67	136.67	827.67	1403.17	152.5	142.67
"putative_UTR:p1518733_1518762"	264.83	135.5	246.83	293.83	402.83	276.5	1010.83	420.67	332.67	364	296.17	76.17	28.5	171.83	206.58	247.5	93	124.67	367.83	549.5	218	142.67
"gene:Rv1352"	922.83	501	1037.33	1445.33	1685.83	1423	4267.33	2050.67	1214.67	1507	1167.67	380.17	148	1040.33	1141.58	849	326.5	379.17	1387.83	2431.5	805	683.67
"putative_UTR:p1519135_1519197"	136.5	79.83	165.5	232.33	289.33	250.67	688	381.17	170	282	189.33	55.67	30.17	158.83	176.5	135.67	50.83	47.17	232.67	394	115	119
"gene:Rv1353c"	35.5	27.5	67	133.5	122	105	176.5	103	52	252	196	56.5	13.5	67	64.5	77.5	17.5	19	171	346.5	41	29
"gene:Rv1354c"	123	71.5	160	243.5	319.5	266.5	451	234.5	136	509.5	440.5	177.5	44	198	224	164	82	63.5	400.5	670	89	78.5
"putative_sRNA:p1521418_1522156"	262.5	153	244.5	653	563.5	528	980	590	342	1598.5	1192.5	379	46	386.5	281	297	131	148.5	1055.5	1588.5	249.5	217
"gene:Rv1355c"	183	138	204	425.5	441	384	625.5	308.5	187	680.5	517	171.5	54	246	230.5	233	114.5	123	500.5	822.5	127.5	122
"putative_sRNA:p1522476_1522816"	224.5	358	477.5	101	134.5	141	363	168	100	151.5	113.5	34	15	91.5	79	187	85	96.5	87.5	106.5	122.5	96
"gene:Rv1356c"	11.5	7	10	37.5	49.5	36.5	47	14	11	52	40.5	17.5	3.5	34	29	33.5	6	33.5	36	88	11.5	8.5
"putative_sRNA:p1524630_1525108"	155	116	178	363	404.5	344	432	200	144	793	608	133	36	270	204	320	134	189	803	1307	68	72
"gene:Rv1357c"	3	5	5	14	15	7	11	4	5	32	20	2	0	5	8	7	0	3	8	22	2	0
"putative_sRNA:p1525655_1526030"	157	75	133	302	341.5	213	508	324	193	519	360	169	57	229	265	364	178	187	448	647	135	142
"gene:Rv1358"	109	45	87.5	158	207	152.5	372.5	172.5	115.5	470.5	357.5	144	17.5	137	118	109	66	60	371	591.5	120.5	58
"putative_sRNA:m1528777_1528980"	28	13	30	60	38	29	80	55	28	155	66	32	15	43	36	38	8	45	97	133	44	50
"putative_sRNA:m1530046_1530745"	376	314	504	545	754	579	734	364	261	1022	744	225	42	235	352	272	130	130	1007	1792	279	194
"gene:Rv1359"	57	37	62.5	89.5	124.5	71	176.5	114.5	58.5	282.5	245.5	64	6.5	54	43	31	25	11	207	407	33.5	36
"gene:Rv1360"	865.33	438.17	852.83	2369.83	2990.83	2363.83	4703	2270.83	1166.17	4790.5	3614.17	1158.5	176.67	1072.5	1739.33	686	273.67	263.67	3079.5	5104.67	686.5	475.67
"putative_UTR:p1532371_1532466"	90.33	40.17	107.83	252.33	378.83	253.83	545.5	292.83	144.67	516	369.67	115.5	19.67	128.5	194.83	55.5	35.67	21.67	286.5	515.67	79.5	46.17
"gene:Rv1361c"	2122	840	1603	5542.33	6469	5142.83	11713.33	6045	3855.5	9368.83	6768	2954.5	956.5	5199	8618.5	1729.5	914.5	1006.5	5160.33	8924.33	737	666.5
"putative_sRNA:p1532594_1532723"	40.33	28.67	72.33	212.33	287.83	253.83	433.5	209.33	95.17	533.5	353.17	120	18.67	154	191.83	53.5	33.67	19.67	181	356.17	51	56.17
"putative_sRNA:p1533519_1533748"	45	21	81	202	205	167	262	114	55	341	278	88	11	91	97	64	21	13	149	314	24	20
"putative_UTR:m1533884_1533947"	66	24.5	41.5	117.33	110	95.83	178.33	136	83.5	140.83	108.5	38.5	10.5	43.5	51	37.5	15.5	31	138.33	256.33	33.5	24.5
"gene:Rv1362c"	283.5	147.5	240	707.83	692	562.33	1130.83	685	425.5	1079.33	771	277	55.5	368.5	305.5	290.5	150	175	928.83	1547.33	324	216
"gene:Rv1363c"	304.5	138	246.5	637.83	718.5	487.17	1005.17	541.83	348.5	1059.67	892.5	272	89.33	420.33	432.17	366.5	199.5	213.33	770.17	1320.5	253.33	161
"gene:EBG00000313340"	102.5	49.5	96	227.83	299	242.67	353.67	208.83	122.5	401.67	315.5	135	26.83	174.83	228.17	193.5	104.5	118.83	273.17	447	105.33	73
"putative_sRNA:p1535472_1536248"	375	169	358	718	758	655	1960	990	602	1393	1058	423	79	550	512	324	128	171	671	1159	430	315
"gene:Rv1364c"	459.5	274	429	1227.83	1470.17	1185.5	1978.67	999	630.83	2693.08	1929.5	769.83	195	1199	1547.67	1577.25	773.17	908.17	1692.67	2805.83	396.5	249.17
"putative_sRNA:p1537093_1537313"	42	40	53	112	146	85	154	134	45	165	117	52	23	129	64	119	79	116	147	202	87	60
"putative_UTR:m1537645_1537742"	134.83	73.83	116.17	217.83	239.33	186.17	389.83	228.83	151	442.58	280.17	102.83	45.67	230.67	226.33	237.08	99.33	138.33	224.5	401.33	99.33	60.5
"gene:Rv1365c"	489.83	247.33	324.17	590.5	631.83	404.67	1262.83	789.33	405	837.92	542.83	202.83	102.33	636.67	572	481.58	189.83	267.83	445.5	742.67	290.83	192.5
"putative_UTR:m1538170_1538223"	204.33	107.33	150.67	294.67	264.17	175.83	606.83	334.17	180.67	340.08	257	88.5	42.33	258.5	238.67	227.58	85.67	122	188.5	297.67	134.17	80.83
"gene:Rv1366"	74	29.83	90.5	195.67	258.5	201.5	318	152	104.83	393.67	273.5	86.17	21.67	137.67	155	220.67	88.83	100.83	316.83	551	59.33	35.67
"gene:Rv1366A"	103	44.33	106	242.17	322.5	196	483	236.5	165.83	402.67	307	87.67	14.67	118.67	200.5	200.17	82.33	112.33	275.33	508.5	94.83	70.67
"putative_UTR:p1539441_1539617"	111	61.83	110.5	245.17	328	244.5	503	315.5	136.33	381.67	234.5	86.17	19.67	163.67	198.5	235.17	109.83	135.83	273.83	482.5	97.83	89.67
"gene:Rv1367c"	247.5	115.5	214	668.5	696.5	584	900.5	581.5	262	1089.5	694.5	346	99.5	535	370	493.5	218	221	674	1227.5	160	145.5
"putative_UTR:m1540646_1540688"	11.5	4.5	11	22.5	19.5	12	40.5	14.5	13	44.5	26.5	22	4.5	25	22	20.5	4	6	26	47.5	7	8.5
"putative_UTR:p1540821_1541019"	215	80.5	154	307	357	275	995.5	524	364	434	287.5	89.5	36	120	157	69.5	48.5	74.5	185.5	329.5	136.5	127
"gene:Rv1368"	1466	529	1237.5	2395.5	3178.5	2383	6553.5	3894.5	2317	3044	2329.5	761.5	213	1157	1518	785.5	442.5	482	1590.5	2612	963	686.5
"putative_UTR:p1541806_1542035"	645	246.5	537.5	1058.5	1491.5	1138	3093	1757.5	955	1359	943	370	87	542	706	333	188	225.5	639	1139.5	462.5	336.5
"gene:Rv1369c"	48.5	26.5	48.5	130.5	146	99	211.5	111.5	52	301	211.5	70	14	126.5	110.5	129	76.5	69	212.5	359.5	46.5	47.5
"gene:Rv1370c"	19.5	7.5	13.5	28.5	38	22	56.5	26.5	13	63	51.5	25	6	17.5	31.5	26	9.5	14	69.5	115.5	3.5	5.5
"gene:Rv1371"	16.5	31.5	24	17.5	20	7.5	23.5	20	14.5	29.5	21.5	6	0	2.5	5.5	7	3	12.5	15.5	36	2	1
"gene:Rv1372"	128.5	268	372.5	174	350	284	384.5	214	120.5	359.5	281.5	132.5	18.5	156.5	209.5	202	102.5	99.5	362.5	515.5	76.5	66.5
"gene:Rv1373"	246.5	311	515.5	438.5	506.5	402	738.5	429.5	214	843	656	247	72	384	375.5	433	227.5	288.5	558	884	196	172.5
"gene:Rv1374c"	20	1	13	41	60	63	72	22	18	136	149	28	17	61	50	34	19	34	111	183	37	20
"gene:EBG00000313353"	439.5	182.5	368	813.5	735.5	558.5	1875.5	1388.5	635	1385	932	209.5	69.5	690	373.5	1062.5	400	669.5	911	1543.5	760.5	544
"putative_sRNA:m1547729_1547852"	0	0	0	0	1	0	2	2	1	3	8	2	0	10	7	10	2	3	1	1	3	0
"gene:Rv1375"	573	263.5	447.5	1847	2258	1852	2106.5	1338	678.5	3543	2606.5	1064	135.5	1031.5	879.5	1710.5	906	970.5	1978.5	3423.5	5156	3954
"putative_sRNA:m1548340_1548768"	287	196	290	547	763	627	1172	617	406	731	542	141	90	651	776	746	337	344	547	880	206	191
"gene:Rv1376"	265	130.5	254.5	1158.5	1412	1217	1268.5	707	349.5	2385	1815.5	820	180.5	892.5	1004.5	1107	476	479.5	1278.5	2078.5	840	609
"gene:Rv1377c"	728	305	488	1264	1702.5	1324.5	1838	1231	653	1979	1549.5	607.5	277	1331.5	1405	1764.5	906	1093.5	1421.5	2641	360.5	246
"gene:Rv1378c"	306	125	211	732	1079.5	909.5	932	496	308	1805	1447.5	546.5	167	949.5	1328	2068.5	1310	1248.5	1271.5	2182	245.5	212
"putative_UTR:p1552610_1552653"	113.5	34.5	79	338	268.33	245	497	250	196.5	666.67	471.33	147.5	25	222.5	105.5	347.5	154	208.5	529	681	77	69.5
"gene:Rv1379"	280	103	222	881	816.33	682	1240.5	672	494.5	1673.67	1243.83	566.5	103.5	662	461.5	1033.5	539	672	1265	1867	208	176.5
"gene:Rv1380"	97.5	22.5	70	354.5	506.33	328	496.5	265	183.5	713.17	618.83	251	58	328.5	349.5	1103	544.5	768	453.5	929.5	93	64
"gene:Rv1381"	147.5	45.5	95.5	496.5	705.33	506.5	620	394	309	1144.5	823.33	354.5	98	486.67	527	1524.17	709.33	948.83	719.5	1222	155.5	100
"gene:Rv1382"	47	18.5	41.5	204.5	311.83	195	195	142	109.5	342.5	239.83	114.5	35.5	163.67	209	448.67	198.33	278.33	214	456	75.5	67
"gene:Rv1383"	122.5	68.5	127.5	699.5	948.83	704.5	519	356.5	238.5	1085	787.83	323	110	581.67	655	1369.67	686.83	824.83	933.5	1745	191	170.5
"gene:Rv1384"	503	200	506.5	3025	4283	3441	2413.5	1665.5	1010.5	3963	2864.5	1329.5	433	2393.5	2976.5	4890.5	2323.5	2416	3290.5	5905.5	610.5	393
"putative_sRNA:m1557400_1557651"	127	160	284	187	287	237	299	166	105	291	193	55	22	153	167	221	122	100	303	536	107	99
"gene:Rv1385"	122	43.5	124.33	980.83	1489.67	1267.33	796	466.67	257.17	1269.33	863	428.83	106.5	732.33	828.17	1218.5	540.33	518.5	624	1113.83	96	78.5
"putative_sRNA:m1560874_1561593"	303	130	310	1151	1358	982	1285.5	703.5	434	2142	1531	590.5	210	893	1059	1489	701	924	1169.5	2150	242	191
"putative_UTR:p1561436_1561463"	54	8.67	36.67	111.83	128	68.83	294.17	137.83	78.17	407	358.67	95.83	66	372.33	578.67	298.5	143.33	150.83	706.67	1109.66	57.83	34.17
"gene:Rv1386"	249.5	98.17	209.17	545.83	772	379.33	1975.67	791.33	541.67	2742.5	2348.67	592.33	498.5	2257.83	3530.17	1725	794.33	969.33	4505.17	6913.16	340.33	263.67
