"SRR5689224_sorted"	"SRR5689225_sorted"	"SRR5689226_sorted"	"SRR5689227_sorted"	"SRR5689228_sorted"	"SRR5689229_sorted"	"SRR5689230_sorted"	"SRR5689231_sorted"	"SRR5689232_sorted"	"SRR5689233_sorted"	"SRR5689234_sorted"	"SRR5689235_sorted"
"gene:EBG00000313343"	804.67	752.5	728.83	1216.33	5075.5	2776.08	932.17	804.17	1349.5	765.33	1640.33	2070.83
"putative_UTR:p1413210_1413259"	110.08	121.75	21.83	32.67	33.67	13.33	9.33	10.67	9	10.33	7.5	24.83
"gene:Rv1265"	3498.58	3599.58	1627	2204.33	5973.67	4535.33	3377.75	3723	2363.5	1594.83	3835.83	12753.5
"putative_UTR:m1413885_1413959"	118.17	95.42	45.5	53.17	229.5	44.83	76.17	96.25	115.33	98.5	78.08	139.5
"putative_UTR:p1413941_1414396"	1013.5	1042	829.67	1114	2004.58	1309.25	596.42	587.92	773.17	768	1276.33	5375.25
"gene:Rv1266c"	1204	1271.08	553	799.67	3068	983.33	1449.67	1357	749.83	579	1181.75	1470
"gene:Rv1267c"	301.33	328	149	193	821.33	311	209	185.5	68.5	48	192.83	192.17
"gene:Rv1268c"	65.67	83.83	45	57.5	119.5	43.67	25.17	15.17	30.17	22.67	43.33	36.5
"putative_UTR:m1418524_1418578"	51.33	67.5	20.17	14.33	114.17	20.17	93.75	80.75	36	34.67	38.5	26
"gene:Rv1269c"	215.58	260.08	60	69.67	366.75	90.08	335.25	303.42	80.5	81	170.42	78.67
"putative_UTR:m1418954_1419013"	72	70.92	18.67	19.67	93.75	34.75	84.42	82.33	15.75	19.83	48.42	23.67
"gene:Rv1270c"	674.17	630.58	146.83	153.83	912.33	312.33	740.25	742.17	158.75	149.33	420.08	212.5
"putative_sRNA:p1419632_1419880"	519.33	523.17	203	272.33	397.5	90	225	141	239.83	257.5	117.5	215
"gene:Rv1271c"	273.42	286	25	23.33	49	7.5	149.17	167.33	29	39	22	32
"putative_sRNA:p1420042_1420768"	2211.58	2279.5	521.5	776.83	1137.67	296	2686.58	2965.75	738.5	724.5	403.5	636.83
"gene:Rv1272c"	2354	2308.28	529.83	684.5	738.83	177.83	994	710.75	560.33	516.83	370.5	338.17
"gene:Rv1273c"	1142.83	1077.45	299.83	400	462.17	113.33	406	284.25	343.67	307.33	193.5	151.67
"putative_UTR:p1424154_1424196"	422.67	474.92	249.33	332	814.17	199.83	343.33	213.92	198.5	222.5	218.17	634.33
"gene:Rv1274"	2676.58	2744.67	904.67	1289.5	3933.75	1065.17	1618.25	1196.92	832.5	863.67	1478	4740.08
"gene:Rv1275"	2435.67	2379.33	652.25	879.83	2866.67	703.5	1358.08	1200.92	738.75	818	1377	3679.7
"putative_UTR:p1425294_1425350"	328.08	384.58	116.25	183.33	377	90.33	204.25	163.42	127.58	131.83	209.33	600.45
"gene:Rv1276c"	166.5	180.83	35.5	52	137.33	49	73.5	43	16.5	17.5	54.5	65.5
"gene:Rv1277"	1744.5	1745.17	362.83	515.67	2506.67	989	1626.45	927.33	158	216.5	417.5	410
"gene:Rv1278"	3596.58	3669.17	725.33	973.83	3765.42	1128.67	2803.7	1750.92	713.33	606.33	785.33	1436.17
"gene:Rv1279"	3069.42	2942.75	357	474	2494.25	585	2293.42	1630.33	537.42	467.17	450.67	568
"gene:Rv1280c"	3883	3746.08	575	711.17	1269.08	323.75	1278.92	1124.83	637	543.33	535	1163.25
"putative_sRNA:p1432757_1432912"	27	36.83	46	55	68	25	15	15.5	24	28	23	21
"gene:Rv1281c"	2048.75	2035.42	1024.67	1314.25	863.25	208.75	1226.92	1015.33	370.5	385.83	330.83	789.08
"putative_sRNA:p1435066_1435397"	131.17	144.83	235.5	299.5	305.83	91.5	60	36.5	83.5	85.5	125.33	146.5
"gene:Rv1282c"	784.75	791.67	183.83	262.08	281.33	71.5	421.92	364.92	150.5	135.5	126.83	242.83
"gene:Rv1283c"	1436.83	1459.67	289.5	380.5	563.83	165.33	861.33	700.75	150.5	172	206	534.83
"putative_sRNA:p1436463_1436747"	59.5	93.83	134	253	197.5	90.5	51	32	88.5	67.5	102.5	104.5
"putative_UTR:p1437269_1437323"	41.08	61.67	17.5	27.33	416.67	133.75	135.17	166.83	17	21.5	48.5	59.5
"gene:Rv1284"	275.17	286.7	101.83	129	1801.42	693.08	846.62	1281.17	107.5	121.58	254.83	240.58
"putative_sRNA:m1437638_1437877"	34	25	286.5	280	479.25	243.58	11	5.83	133.5	108	988.33	2572.67
"putative_UTR:p1437816_1437908"	120.25	95.37	28.33	29.92	448.92	154.17	253.78	335.08	34.83	54.58	54.67	74.08
"gene:Rv1285"	1582.75	1056.5	8696.33	10570.75	12347.08	5795	487.28	568.5	7877.5	8227.58	35894.95	27582
"gene:Rv1286"	1817.92	1032.58	9837.5	13471.75	15766.25	5263.75	974.42	1073.17	9970.03	11005.41	48785.22	26960.99
"putative_sRNA:m1439648_1439770"	119	121.5	26.5	23	103	22.5	10	7	29.5	21	33.5	79.5
"putative_sRNA:m1439866_1440047"	312.33	337.67	123.5	143	322.5	89.5	77.5	105.5	119.5	77	97.5	261.75
"putative_UTR:p1440752_1440804"	126.58	94.08	464.75	611.5	626.91	158	47.67	52.5	728.69	745.41	1514.44	967.99
"gene:Rv1287"	1075.25	1119.33	1298.58	1550.66	1707.75	552.5	331.5	372.83	1914.53	1916.66	5220.02	2864.24
"gene:Rv1288"	566.5	554	477	685.5	931.5	334.5	223.83	195.5	897	812.33	2588.17	1713.83
"gene:Rv1289"	1407.25	1618.48	248.83	345.83	996.83	485	948.92	745.5	215.5	271.67	434.25	532.5
"putative_UTR:p1443400_1443430"	275.92	302.82	47.83	60.67	159.83	62	120.58	83.67	25.33	52.67	69.08	97.33
"gene:Rv1290c"	1251.17	1266	142	179.5	995.33	262.33	522.67	593	148.5	112.33	312.5	462.5
"gene:Rv1290A"	26	10.25	48	79	29.5	6	1	7	9	7	14	17
"putative_sRNA:m1445141_1445394"	189	207.83	40.5	50	205	52	36	34	39.5	30	34	58.5
"gene:Rv1291c"	45.5	42	91.5	123	98.5	24.5	19	10	10	25	27	39.5
"putative_sRNA:p1445987_1446091"	86	73.5	17	21	127.83	33.5	49	46.33	11.33	15	23.5	41.5
"gene:Rv1292"	2900.95	2885.92	436	551.83	2689.17	770.25	759.67	526.5	244.17	244	661.25	1406.08
"gene:Rv1293"	4368.37	4148.5	531	642.83	3088.5	880.42	1141.42	1017	466	423.67	864.92	1846.08
"gene:Rv1294"	5140.12	5003.42	715.83	906.42	3467.83	1177	2084.58	2272.58	622.33	619.33	1019.92	2150.5
"gene:Rv1295"	5060.2	5140.78	409	604	2280.92	539.83	1826.58	2036.58	598.58	565.83	675.58	1624
"putative_UTR:p1451780_1451996"	933.5	1042.2	52.17	75.83	295.92	60.75	339	361.58	132.25	102.33	106.33	245.33
"gene:Rv1296"	2668.87	2919.08	907.67	1201.75	1763.92	552.25	700.25	729.17	396	279.83	798.92	1641.83
"putative_UTR:p1452948_1453203"	5496.93	4104.95	2758	3743	9336.15	3826.17	1083.08	628.75	899.5	1291.17	2536.75	4727.58
"gene:Rv1297"	60479.76	50418.93	21013.08	28350.75	42876.88	15517.25	17264.45	13353.08	9149.36	13274.33	23628.91	33271.33
"putative_UTR:p1455013_1455162"	5204.86	4386.92	1948.16	2615.5	3864.23	1288.33	2837.71	2683.83	1031.28	1624.66	1927.91	2452.86
"gene:Rv1298"	9492.9	7716.82	5031.82	6318.44	8621.89	2569.99	5072.54	4812.33	1994.81	2874.16	3113.33	4278.02
"putative_UTR:p1455406_1455494"	2589.07	2380.69	1654.74	2244.52	2637.64	828.41	1437.69	1105.91	701.31	1063.16	1010.11	1500.24
"gene:Rv1299"	7081.12	6263.24	5435.33	7666.02	6882.81	2146.75	3854.48	3313	2195.98	2673.41	2874.45	5194.49
"gene:Rv1300"	6344.92	5744.37	2725.08	3851.25	5241.42	1473.42	2939.62	2386.17	2077.67	1901.33	2115.78	4307.67
"gene:Rv1301"	5075.61	5033.91	1307.75	2016.5	2738.42	656.83	1814.42	1479.25	1381.08	1159	1190.62	2786
"putative_UTR:p1458212_1458294"	801.45	938.91	271.42	393.17	401.92	92.67	334.58	187.17	211.42	182.17	165.17	458.83
"gene:Rv1302"	2897.53	2775.16	547.92	783.33	2717	623.33	1672.58	1139.42	520.92	921.92	288	2130.83
"putative_UTR:p1459510_1459765"	1663.62	1669	377	428.17	6296.33	2543.42	2903.03	1998.67	202.5	275	1861.08	1835
"gene:Rv1303"	4346.7	4414.67	603.5	735.5	6966	2947	2842.53	2008	293.67	362.17	2491.25	1924.58
"gene:Rv1304"	5792.94	5894.6	478.45	561.7	6224.76	2011.78	4524.3	3313.91	325.18	419.92	2206.86	1836.71
"putative_UTR:p1460997_1461044"	1723.47	1892.85	148.2	180.62	1953.67	449.03	2294.05	1638.24	138.6	172.42	580.53	541.46
"gene:Rv1305"	4292.09	4818.89	454.11	590.95	5419.09	1115.61	6553.53	5084.28	374.3	465.78	1529.01	1502.29
"putative_UTR:p1461291_1461320"	1889.64	2204.95	168.78	261.45	2282.43	485.61	2775.04	2017.35	176.8	221.78	628.18	664.46
"gene:Rv1306"	12100.67	13655.9	757.7	1152.2	11780.18	2610.36	12640.13	8734.93	1028.22	1312.7	3295.26	4118.04
"gene:Rv1307"	29249.76	31276.63	1146.2	1625	20035.75	4566.92	23466.69	15613.48	2091.58	2659.08	5900.25	7800.41
"putative_UTR:p1463184_1463227"	1766.61	1623.76	55.53	76.17	1036.16	188.92	1277.39	1015.56	99.92	136.33	242.08	372.42
"gene:Rv1308"	24965.19	25872.93	1183.53	1578.92	15711.66	2479.5	22171.26	17241.66	1962.62	2281.5	3643.42	6067.08
"gene:Rv1309"	10545.73	10820.03	437.58	635.17	5854.11	834.67	7883.65	6169.81	874.87	1032.17	1186.17	1958.7
"putative_UTR:p1465802_1465840"	1058.56	1088.94	42.25	49.58	519.86	62.33	860.45	602.65	88.33	103	97	158.87
"gene:Rv1310"	20194.76	22712.46	908	1365.58	9692.03	1663.83	19390.03	17754	2075	2361.83	2160.83	4129.53
"gene:Rv1311"	5664.12	6249.43	233.25	336.67	2263.25	310.83	4092.12	3749.6	650.5	650	521.83	1077.92
"gene:Rv1312"	2773.5	3132.58	130.5	193.67	1123.08	163.83	1967.78	1635.92	375.33	295.17	238.83	471.42
"putative_UTR:p1468132_1468646"	2176.25	2305.17	258.5	369.5	741.5	112	1419	1228.33	296.83	474.33	177.67	386.83
"gene:Rv1313c"	922.17	871	1036.83	1455.75	1190.33	334.83	483.67	407.5	327.5	436	474.17	605.67
"putative_sRNA:p1469024_1469135"	129.5	95	71.5	78.5	49.5	14	62	63.5	24	34	30.5	30.5
"putative_UTR:m1469635_1469670"	119.33	94	41	67.5	109.83	28	41.17	35.25	21.33	47	32.83	53.17
"gene:Rv1314c"	529.83	516.33	180	259	580.83	172.5	290.33	293.75	152.83	181	207.83	270.17
"gene:Rv1315"	3039.33	2820.92	645	850	4267.67	2113.5	829.17	584.5	229.5	354.5	2146.5	3386.92
"gene:EBG00000313377"	1977.83	1746.17	4180.33	4275.67	5886.08	2888.17	2550.58	3543.42	1674.75	2822.33	3654.83	4081.17
"putative_sRNA:m1471866_1471969"	14	32.5	42.5	91.5	43	24	34.67	24	42.5	72	24	114.5
"putative_sRNA:m1472141_1472209"	8	20	15	30	13	11	29.33	19.25	37	43.83	12.5	77.67
"putative_UTR:p1473383_1473657"	3803.5	3625.08	8841.83	10585.33	5123.42	1033	6084	8450.92	2177.75	3530.33	2455.17	2091
"putative_sRNA:m1473829_1473944"	20.83	11	254.25	260	21.75	17.58	23.67	67.37	210.58	52.67	87.33	147.62
"putative_sRNA:m1473979_1474172"	41.33	50.67	517.42	1281	60.5	38	57.33	160.45	1492.83	224.67	334.42	515.28
"putative_sRNA:m1474203_1474493"	13.83	24.08	188.25	169.67	19.17	22.83	29.5	41.58	130.42	53.33	47.42	136.58
"putative_sRNA:m1474741_1474920"	13.42	15.83	61.17	110.67	21.5	10.5	19.5	33.08	83.7	50.17	31.75	101.67
"putative_sRNA:m1475030_1475167"	9.25	5.33	41.67	70.5	4	4	14.83	18.5	51.7	15.17	18.33	39.67
"putative_sRNA:m1475306_1475371"	15.58	30.67	174.75	485.95	21.25	21.33	45.33	88.42	694.25	87.67	143.75	342.03
"putative_sRNA:m1475455_1475876"	45.08	61.17	96.42	166.12	61.17	29.5	79.25	71.67	220.83	120.08	71.83	297.7
"putative_sRNA:m1476003_1476594"	123	180.17	228.5	421.17	214	132	238	136.08	301.17	299	173.33	1670.33
"putative_UTR:p1476796_1476898"	20741.08	12456.5	14486.92	18498.75	8030.33	3066.75	16977.75	33978.58	35107.58	28732.67	9190.25	4948.33
"putative_UTR:m1477094_1477133"	43.17	48.5	3.5	3.83	167	23.33	68.83	42.33	12.5	5.83	14.83	43.33
"putative_sRNA:p1477107_1477363"	665.33	545.5	1004.67	1405.17	1376.08	435	573	472.17	229.67	459.5	502.5	462.83
"gene:Rv1316c"	289.17	291.83	40	43.33	1287	191.83	398	266.67	88.33	35.33	157.08	279.17
"putative_sRNA:p1477403_1477798"	1034.08	875.83	1704.42	2680.25	1244.92	490.83	1196.67	1059.33	289	683.83	662.25	711
"gene:Rv1317c"	1034.67	1068.17	210.33	298.5	4168.08	1184	1088.75	680	270.33	156	837.58	1581.67
"putative_sRNA:p1477839_1478221"	919.42	717	1943.17	2926.08	1006.25	370.58	1269.25	1068.08	238	535.83	661.58	782.33
"putative_sRNA:p1478318_1478350"	216.67	160.67	477.92	707.25	220.42	86.92	341.58	304.08	52.5	127.83	164.17	186
"putative_sRNA:p1478372_1478519"	322.83	245.17	770.58	1143.5	308.08	135.08	510.92	449.5	77.75	181.67	243.17	276.17
"putative_sRNA:p1478589_1478792"	566.67	456.42	1482.75	2007.42	1407.58	1007.75	884.83	665.5	256	376.67	933.58	2203.5
"gene:Rv1318c"	600.92	622.67	146.5	204.83	516.17	130.92	283.5	198.83	62.08	95.33	176	357.17
"putative_sRNA:p1480381_1480558"	472.5	345.33	633.67	845	569.83	196.5	446.33	238.5	153	241.17	226.5	501.5
"putative_UTR:m1480825_1480893"	70.75	74.25	10.17	20.83	38.67	7.67	30.67	15.5	6.92	12.17	21.17	18.33
"gene:Rv1319c"	1179.83	1240.83	193.17	251.5	775.92	208	809.33	548.83	107.17	188.17	296.17	297.67
"gene:Rv1320c"	2223	1978.42	344	419.5	1232.42	338.5	678.17	441	121.5	252	438.67	419.75
"putative_sRNA:p1484022_1484180"	166.17	106.67	180.5	258.33	256.67	105	108.5	69.5	25.5	58	103.5	219.5
"gene:Rv1321"	1156.67	1113.83	447.75	646.5	1228.78	348	658.83	433.75	220.17	412	433	923.33
"gene:Rv1322"	376	408.83	119.75	169.75	553.45	167.33	260.33	157.17	100.17	95	202.17	422.33
"putative_UTR:m1485067_1485312"	3010.25	3555.87	765.33	1068.45	1688.75	531.17	2012.58	2409.23	587.67	691.75	827	1408.7
"putative_UTR:p1485279_1485352"	140.92	156.17	54	84.75	278	77.67	93.83	49.92	51.83	38.5	104.83	200
"gene:Rv1322A"	20240.75	20291.12	3042.25	3857.78	9890.67	3912	13233.33	15183.4	2679.5	3384.42	5709.17	9820.53
"putative_UTR:p1485676_1485861"	1168.73	990	696.08	996.92	1305.58	368.25	932.3	874.15	272.03	360.17	434.5	1112.03
"gene:Rv1323"	10830.98	10692.91	5950.67	8261.83	10704.17	3676.08	6988.88	5994.82	5649.87	6411.5	4909.92	12754.62
"putative_sRNA:m1486471_1486916"	337.17	311.83	36.67	47.5	333	90.5	91.25	42.5	30.33	37	95.33	130.17
"putative_UTR:p1487032_1487160"	938.33	970.33	312.33	489.37	751.83	201.08	360.17	312.33	285.58	317.17	320.25	876
"gene:Rv1324"	11946.11	12065.16	1286.33	1795.95	4850.08	2170.58	3673.5	3286.83	901.42	1248.17	2362.42	3042.08
"putative_UTR:p1488076_1488113"	934.62	827.67	58.5	57.67	152.92	53.83	245.42	204.5	51.83	70.33	59.17	101.17
"gene:Rv1325c"	1579	1520.58	678	846.33	1190.5	308.33	1281.5	988.42	472	475.33	338.17	1134.83
"gene:Rv1326c"	3443.75	3734.92	1239.83	1593.83	8509.17	3733.58	1951.58	1712.25	1313.5	1052.83	1704.17	5993.75
"putative_sRNA:p1491076_1491402"	189.5	200.83	278.5	377.33	564.83	176.5	177.33	209.33	395.33	252	205	268
"gene:Rv1327c"	4594.92	4870.83	2064.17	2905.92	8290.58	3856.75	2827.75	2394.62	1584.08	1522.33	2419.67	7422.58
"putative_UTR:m1494426_1494463"	325.58	369.83	132.42	200.75	723.58	312.5	312.75	312.53	155.75	138.5	207	579.33
"gene:Rv1328"	6540.17	6808	527	756.67	3140.83	858	2668.42	2521.17	417.83	577	920.5	1705.5
"gene:Rv1329c"	1660.33	1642.58	449	581	1098	257	1006	871.08	411.67	443.33	349.5	1251
"putative_sRNA:p1497203_1497393"	121.5	143.33	46.83	46.5	57	13	35	37.17	14.33	18.5	12.5	29.5
"gene:Rv1330c"	1054.33	1069	375.33	457	1155.5	344.33	709.17	544.17	237.08	254.5	442.83	1401.83
"gene:Rv1331"	4375.75	4572	3321.57	4363.67	5156.08	1395.25	4988.28	4506.52	5499.53	4138.25	2309.15	6500.92
"gene:Rv1332"	5777.75	5848	3876.32	5044.08	6622.33	1855.25	4992.95	4225.68	6974.37	4998.25	2943.07	7987.5
"gene:Rv1333"	4903.08	5120	546.25	726.58	3158.5	935.17	1564.08	1048.67	1278.33	1057.67	1521.33	4762.58
"putative_sRNA:m1502404_1503391"	519	561.92	188.5	263	595.08	206.5	205.67	140.5	56	81	130	240.5
"gene:Rv1334"	1481.5	1362.5	123.33	171.17	1449.33	517.83	415.08	357	311	283.17	706.08	1555.67
"gene:Rv1335"	1510.87	1503.75	174.33	212.67	1182.5	310	858.75	845	583.33	449.83	689.58	1535.58
"gene:Rv1336"	4428.23	4760.5	757.33	1049	3541.67	1298.33	1852.12	1555	1495.92	1204.67	2059.92	3926
"gene:Rv1337"	4505.62	4437.83	1609.5	1930	3847.92	1173.33	2165.53	1704.33	1563.17	1595.67	1527	2640.08
"gene:Rv1338"	2338.33	2201.61	306	412.83	1386.12	463.25	555.75	444.92	249.25	262.67	700.83	1219.67
"putative_UTR:p1505891_1505916"	199.83	215.03	23.17	32.5	110.2	28.33	44.75	32.08	13.92	21.17	49.58	93
"gene:Rv1339"	2757.91	2553.53	217.67	357.17	3929.37	1696.5	741.17	615.42	119.75	162.5	2739.5	1971.83
"putative_sRNA:m1506128_1506356"	19	17.5	70	95	85	19.5	9	9	13.5	20	16.83	26.83
"gene:Rv1340"	3413.36	3523.56	320.5	430	3523.5	1108.83	1229.42	912.08	259.08	322.17	2118.92	2126.58
"putative_UTR:p1507535_1507572"	383.11	369.23	37.5	46	350.16	100.83	142.5	116	42.58	55.17	204.08	199.92
"gene:Rv1341"	1322.78	1378.81	166.17	230.5	1147.58	287.67	524.42	412.33	156.25	202.67	601.92	668.58
"putative_sRNA:m1507953_1508050"	26.5	33	81	116	90.5	19.5	8.5	9.83	10.5	9	19	86.5
"gene:Rv1342c"	576.33	588.5	294.83	356.67	1010	251.5	391.5	290	95.33	147.33	365.17	1489.58
"putative_sRNA:p1508190_1508486"	208.5	196.33	56.33	86	217.67	49.5	61.25	52	26.5	37.83	62.67	121.33
"gene:Rv1343c"	405.75	472.67	219.83	247.67	816.33	252.33	240.17	174.83	79	97.83	313.67	1023.08
"gene:Rv1344"	480.62	505.83	358.83	511.5	756.75	131.33	488.92	351.67	153.83	251.58	146.67	1019.5
"gene:Rv1345"	2449.45	2533.17	1177.17	1581.17	3043.83	775.25	1930.08	1384.92	493.08	867.75	694.5	4187.58
"putative_sRNA:m1509321_1509743"	173.33	200.17	186	223.5	364.5	108.5	105.5	82.5	77	97.83	149.83	157
"gene:Rv1346"	1431.67	1445.5	484.17	587.58	1704.42	656.42	925.33	645.83	319.58	433.5	468.83	2568.83
"gene:Rv1347c"	169.33	134.5	137.5	167	468.58	66.5	89	70.83	22	47.5	81.5	345.5
"putative_UTR:p1512007_1512040"	103.33	125.5	64.67	72.25	186.67	105.83	63.5	48.17	47.17	55	66.5	251
"gene:Rv1348"	973.33	946.75	655	821.83	2603.17	332.25	395.33	226.5	137.5	211.5	266.33	3814.17
"gene:Rv1349"	621.83	617.83	252.5	315	937.17	100.33	238.83	174.17	56.5	114	110.83	2152.83
"putative_sRNA:m1517275_1517428"	279.83	234.5	47.5	43	139	39	79	58.5	58.5	60.5	39	35.5
"gene:Rv1350"	465.33	496.83	86	142.5	484.17	188.5	289.83	298.67	73	61.5	161.83	360
"gene:Rv1351"	477.83	514	122.33	152.5	494.5	155.67	584.33	417.33	234.17	178.5	138.17	245.67
"putative_UTR:p1518733_1518762"	328.75	352.37	56.42	95.17	614.08	258.17	368.67	329.92	153.83	128.5	514.92	347.42
"gene:Rv1352"	1151.83	1214.87	232.25	342	1989.42	837	1069.5	1026.25	492	363.5	1653.92	1180.42
"putative_UTR:p1519135_1519197"	191.67	195.83	64.17	79.5	296.67	121.17	138.25	100.33	95.83	86.5	191.83	165.25
"gene:Rv1353c"	151.83	179.33	62.5	74.5	91	44.5	57.5	55.5	26.5	26	44.5	79.67
"gene:Rv1354c"	399.67	423.17	107.5	121.83	231.83	63	120	137	81.5	66.5	98.5	151.17
"putative_sRNA:p1521418_1522156"	825.17	773.67	239.5	319	775.33	200.5	263	202.5	127	137	242.67	495.83
"gene:Rv1355c"	419.17	410.67	197.5	238.5	435.33	133.5	119.5	92	70	77	150	204.83
"putative_sRNA:p1522476_1522816"	433.67	417.67	1139.33	1397.83	1211.5	370.5	431.5	502.5	1525	859.5	806.17	381.17
"gene:Rv1356c"	51.5	49.5	60	75.5	170	80.5	17.33	16.5	8.83	12	24	50.83
"putative_sRNA:p1524630_1525108"	1082.08	1011	278.5	312.83	1881.33	509.5	457.5	379.25	128	120	385.33	1145.67
"gene:Rv1357c"	12.33	5	22	30.5	20	2	8.5	4.5	2	4	4.5	5
"putative_sRNA:p1525655_1526030"	240.25	242.5	153.5	227.5	601.83	120.5	256.5	285	96	81	189.5	192.5
"gene:Rv1358"	271.83	275.5	257.5	364	320	128	108.25	55.83	63.5	63	105	166.5
"putative_sRNA:m1528777_1528980"	50.5	51	50	56	92.5	31.5	32.5	25	38.5	36	26	27
"putative_sRNA:m1530046_1530745"	846.17	897	893	1162.67	933	291.33	768.33	826.67	384.83	427	430.33	1100.42
"gene:Rv1359"	230.67	174.33	84.5	98.33	163	41.5	175.58	116.17	36.5	71	27.5	58
"gene:Rv1360"	4399.42	4145.17	182	277.5	1573.67	537.33	1018.67	760.67	213.5	298.83	851.67	1054.33
"putative_UTR:p1532371_1532466"	471.33	482.58	21	26.5	137.67	49.5	219.33	151.17	23.5	34.33	92.33	97.83
"gene:Rv1361c"	14218	14906.83	493.67	721.75	9870.08	3817.92	4663.33	2837.67	1159.75	6652.17	1303.67	6294.92
"putative_sRNA:p1532594_1532723"	132.08	125.83	12.5	26.5	54.33	23	39.17	34.67	9.17	11	37	30.17
"putative_sRNA:p1533519_1533748"	118.17	142	14	23	22.5	8	66.5	89	1	9	18.5	12
"putative_UTR:m1533884_1533947"	90.33	86.33	25.83	36	114.67	25	66	65.58	27.83	26.5	34.5	98.5
"gene:Rv1362c"	748.33	697.67	166.67	201.33	801.5	162.33	417	408.58	163.67	129.5	218.5	580.83
"gene:Rv1363c"	976.17	934.83	322.83	382.5	1850.75	444.83	502.17	413	218	171.5	373.5	998.83
"gene:EBG00000313340"	224	227.67	77.83	88.58	683.92	97.17	137.58	124.08	55.83	41.5	102	319
"putative_sRNA:p1535472_1536248"	1189.75	1057.75	320	383	1344.83	397.5	718.67	628.67	423.33	485	548.5	507.58
"gene:Rv1364c"	1358.92	1350.58	902.33	1067.42	4356.83	1231.17	612.42	527.42	1121.83	696.17	1720.33	5715.83
"putative_sRNA:p1537093_1537313"	41	31	33	42	73	27.5	21	8	14	7	20.5	46.5
"putative_UTR:m1537645_1537742"	121.67	121.5	90.5	93.67	412.17	137.67	87.83	70.67	24.83	50.83	192.5	367.33
"gene:Rv1365c"	323.25	308.33	166.17	198.17	770	354.42	299.5	192.5	69.5	90.33	564.5	318.17
"putative_UTR:m1538170_1538223"	90.75	93.17	28.33	55.33	198.5	106.92	70.33	39	20.33	26	144.67	95.5
"gene:Rv1366"	342	272.33	101.67	105	311.67	92.67	113.67	98.5	56.17	78.17	71.67	154.17
"gene:Rv1366A"	298.83	303.33	175.83	217.17	712	393.58	218.58	182.25	107.67	126	149.17	330
"putative_UTR:p1539441_1539617"	324.17	358.67	242.83	288.83	793.75	615.58	256.08	174.25	153.67	172	207.67	479.33
"gene:Rv1367c"	556.33	583.42	298.83	319.33	1229.83	515.67	228.5	177.5	45.83	54.5	384.08	1097
"putative_UTR:m1540646_1540688"	72.83	71.75	23	25.5	261.5	113.83	17	18	5.33	8.5	58.58	129.17
"putative_UTR:p1540821_1541019"	321.17	267.67	86.5	98.33	432	103.5	445.28	355.83	74.25	98	310.67	67.17
"gene:Rv1368"	1687.58	1609.5	391.58	576.33	1797.5	414.17	2129.7	2100.17	504.08	579.83	1141.67	731.67
"putative_UTR:p1541806_1542035"	205.25	207.17	97.58	132.5	266.83	61.83	267.33	261.83	83.67	114	140.17	119.5
"gene:Rv1369c"	153	201.17	439.67	599	166.75	57.83	81.83	72.5	25.5	34.5	45.67	91.75
"gene:Rv1370c"	89.67	102.5	172	229	109.42	31.33	57.67	56	11.5	25.5	32.67	73.75
"gene:Rv1371"	47.5	38.5	70	102	28	14	9	15.5	36.5	30	8.5	38.5
"gene:Rv1372"	347.83	387.33	429.33	514.5	744.67	435.17	214.33	300.33	294.17	245.33	272	399.33
"gene:Rv1373"	444.83	486.5	732.83	912.67	1014.67	527.67	132.67	99	282.33	361.33	344	561.83
"gene:Rv1374c"	127	177.33	68.83	86.5	187	93.5	141.33	105.5	15.5	9	38	41
"gene:EBG00000313353"	1168.08	1560	172	216.5	4247.67	1332.83	594.33	345	91.5	146	854.5	1590.83
"putative_sRNA:m1547729_1547852"	8	2	10	8.5	7	3.5	0	1	0.5	0	4	2
"gene:Rv1375"	4014.67	3693.92	2698.17	3578.92	11690.92	10015	2638.5	2359.17	186.5	284.5	9798.25	4803.5
"putative_sRNA:m1548340_1548768"	394.67	373	335.5	402.33	766.5	170.33	266.17	201	223.5	290.5	144.83	240.5
"gene:Rv1376"	1647.83	1723.33	559.33	787	1383.58	990.67	479.33	285.33	126.5	149.5	1773	1431.33
"gene:Rv1377c"	1198.58	1156.42	550.83	764.5	936.83	243.17	1072.83	924.83	817.5	622.17	390.67	1062.67
"gene:Rv1378c"	1955.42	2092.58	935.5	1283.17	1167.17	419.83	1991.75	1514.33	705.33	810.17	1182.33	2092.83
"putative_UTR:p1552610_1552653"	375.33	405.92	35	45.5	431.2	167.25	191.17	125.17	7.83	32	91.17	130.7
"gene:Rv1379"	1085.5	1173.75	129.5	198.17	1415.87	445.75	540.67	357.83	43.33	101	315	506.2
"gene:Rv1380"	602.17	642.67	124.5	197	484	169.83	236.5	152.83	20.5	40.5	277.83	280.5
"gene:Rv1381"	1051.5	1090.67	238.83	349.83	910.75	279.92	479	390.83	92	124	325.17	529.67
"gene:Rv1382"	407.83	425.92	103.33	125.83	321.75	104.75	175.17	128.5	77	59.5	119.67	268.17
"gene:Rv1383"	891.33	874.92	179.33	261.5	537.67	150	302.92	304.2	179	165.25	164.67	457.33
"gene:Rv1384"	3437	3584	488.33	812.33	1370.33	284.83	972.17	1041.03	495	438.25	351.33	937.67
"putative_sRNA:m1557400_1557651"	99.5	116	67	125	163	50	53	66.5	41	38.5	40	20.5
